"11/12/21, 00:00:00" 4782.86000000 4784.51000000 4739.46000000 4741.06000000 600.86760000 "11/12/21, 00:59:59" 2862493.73341900 747 497.39680000 2369964.33965100 0
"11/12/21, 01:00:00" 4741.60000000 4750.42000000 4716.06000000 4717.11000000 205.52940000 "11/12/21, 01:59:59" 974278.08620700 443 81.33020000 385542.78089900 0
"11/12/21, 02:00:00" 4718.26000000 4726.94000000 4692.76000000 4711.44000000 220.91570000 "11/12/21, 02:59:59" 1040574.87590100 610 103.52410000 487786.14303900 0
"11/12/21, 03:00:00" 4712.46000000 4739.19000000 4692.26000000 4734.12000000 526.39200000 "11/12/21, 03:59:59" 2484813.11721200 861 366.55720000 1729121.11053700 0
"11/12/21, 04:00:00" 4731.86000000 4734.32000000 4611.18000000 4616.04000000 1270.64030000 "11/12/21, 04:59:59" 5926797.23384900 1799 605.60640000 2827253.36367100 0
"11/12/21, 05:00:00" 4615.21000000 4648.46000000 4603.79000000 4613.60000000 410.47660000 "11/12/21, 05:59:59" 1896600.74712500 765 220.61200000 1019324.03772200 0
"11/12/21, 06:00:00" 4609.16000000 4637.92000000 4575.87000000 4603.24000000 527.47830000 "11/12/21, 06:59:59" 2430016.41945700 1199 232.51300000 1072083.58388000 0
"11/12/21, 07:00:00" 4600.79000000 4632.88000000 4556.25000000 4598.44000000 686.03490000 "11/12/21, 07:59:59" 3152917.75184600 1487 304.36450000 1398877.36584800 0
"11/12/21, 08:00:00" 4596.67000000 4617.02000000 4540.71000000 4603.97000000 692.48490000 "11/12/21, 08:59:59" 3168264.56236900 1493 279.49810000 1279395.03159300 0
"11/12/21, 09:00:00" 4603.98000000 4620.39000000 4579.42000000 4588.30000000 613.91980000 "11/12/21, 09:59:59" 2825378.11574800 1207 285.09840000 1311956.55897100 0
"11/12/21, 10:00:00" 4585.33000000 4600.00000000 4553.00000000 4570.70000000 638.22880000 "11/12/21, 10:59:59" 2920202.46084800 1289 339.54020000 1552986.57775300 0
"11/12/21, 11:00:00" 4572.54000000 4600.00000000 4507.94000000 4571.02000000 1294.41180000 "11/12/21, 11:59:59" 5884499.77991200 2555 706.73190000 3213453.06553500 0
"11/12/21, 12:00:00" 4570.10000000 4620.30000000 4559.06000000 4619.02000000 1112.97550000 "11/12/21, 12:59:59" 5101260.71375300 1925 682.16480000 3123668.03491100 0
"11/12/21, 13:00:00" 4617.66000000 4671.16000000 4615.36000000 4642.43000000 1097.93210000 "11/12/21, 13:59:59" 5103992.01876000 2040 658.95800000 3065076.41711800 0
"11/12/21, 14:00:00" 4643.20000000 4658.35000000 4622.56000000 4654.43000000 166.25160000 "11/12/21, 14:59:59" 771689.49865500 501 74.98180000 348118.32580600 0
"11/12/21, 15:00:00" 4654.57000000 4682.56000000 4653.96000000 4668.22000000 420.18280000 "11/12/21, 15:59:59" 1960703.65854100 756 199.41640000 930639.98837200 0
"11/12/21, 16:00:00" 4670.77000000 4694.72000000 4650.63000000 4657.36000000 354.08260000 "11/12/21, 16:59:59" 1655514.37158500 741 127.12740000 594156.57521800 0
"11/12/21, 17:00:00" 4658.22000000 4664.06000000 4629.80000000 4642.92000000 183.17410000 "11/12/21, 17:59:59" 851499.24901500 518 75.05580000 348917.72863700 0
"11/12/21, 18:00:00" 4642.81000000 4686.86000000 4642.81000000 4666.44000000 268.02840000 "11/12/21, 18:59:59" 1248967.97621200 642 118.73090000 553383.42457400 0
"11/12/21, 19:00:00" 4666.27000000 4707.26000000 4666.27000000 4687.55000000 208.97930000 "11/12/21, 19:59:59" 980680.16930800 627 122.05300000 572873.63812800 0
"11/12/21, 20:00:00" 4689.40000000 4693.82000000 4629.78000000 4632.67000000 225.78950000 "11/12/21, 20:59:59" 1051169.33700200 504 81.04720000 377292.86801900 0
"11/12/21, 21:00:00" 4632.86000000 4653.12000000 4623.38000000 4628.19000000 249.49430000 "11/12/21, 21:59:59" 1156611.95036800 453 89.65090000 415768.14090700 0
"11/12/21, 22:00:00" 4632.48000000 4646.79000000 4628.31000000 4640.70000000 117.29150000 "11/12/21, 22:59:59" 543786.59778400 316 60.17940000 278976.63071900 0
"11/12/21, 23:00:00" 4635.81000000 4649.30000000 4611.63000000 4624.18000000 175.82550000 "11/12/21, 23:59:59" 813420.78218600 400 76.46620000 353991.05345900 0
