"12/20/20, 08:00:00" 647.88000000 650.14000000 643.40000000 648.32000000 257.74531000 "12/20/20, 08:59:59" 166744.90892220 226 31.09296000 20122.22580720 0
"12/20/20, 09:00:00" 648.38000000 651.95000000 646.42000000 649.21000000 260.63064000 "12/20/20, 09:59:59" 169024.57766450 255 84.92984000 55049.59313580 0
"12/20/20, 10:00:00" 648.61000000 654.53000000 648.61000000 654.53000000 275.32963000 "12/20/20, 10:59:59" 179602.78650420 227 58.55431000 38159.12823860 0
"12/20/20, 11:00:00" 655.00000000 655.28000000 647.35000000 647.35000000 307.04117000 "12/20/20, 11:59:59" 200203.12560000 285 133.47390000 87103.39589330 0
"12/20/20, 12:00:00" 648.43000000 650.74000000 646.59000000 647.55000000 217.56928000 "12/20/20, 12:59:59" 141225.40200920 189 81.18509000 52708.55333080 0
"12/20/20, 13:00:00" 647.38000000 650.13000000 646.19000000 649.53000000 213.46726000 "12/20/20, 13:59:59" 138329.06882760 176 129.00996000 83578.66449990 0
"12/20/20, 14:00:00" 650.00000000 650.42000000 648.04000000 650.31000000 424.89384000 "12/20/20, 14:59:59" 275979.82935630 218 187.91270000 122064.30337750 0
"12/20/20, 15:00:00" 650.46000000 658.39000000 649.97000000 656.45000000 218.66583000 "12/20/20, 15:59:59" 143072.79077760 186 107.50522000 70439.73453080 0
"12/20/20, 16:00:00" 657.35000000 657.35000000 630.73000000 632.95000000 1718.04434000 "12/20/20, 16:59:59" 1099966.91532160 1004 677.56499000 434856.49842920 0
"12/20/20, 17:00:00" 632.58000000 637.60000000 621.77000000 636.13000000 1222.12468000 "12/20/20, 17:59:59" 769885.53777610 747 528.39069000 333292.94792080 0
"12/20/20, 18:00:00" 637.12000000 641.67000000 636.16000000 638.54000000 491.42726000 "12/20/20, 18:59:59" 314036.46548050 236 243.94287000 155819.25157360 0
"12/20/20, 19:00:00" 638.33000000 645.00000000 634.91000000 643.56000000 728.42355000 "12/20/20, 19:59:59" 467118.08521860 419 490.38164000 314629.21678190 0
"12/20/20, 20:00:00" 643.49000000 646.18000000 641.62000000 643.19000000 669.55992000 "12/20/20, 20:59:59" 430673.72222690 369 482.82423000 310642.85074130 0
"12/20/20, 21:00:00" 642.85000000 645.54000000 642.16000000 644.86000000 247.03056000 "12/20/20, 21:59:59" 159154.67514920 143 201.63069000 129932.74325630 0
"12/20/20, 22:00:00" 644.97000000 647.85000000 639.84000000 646.30000000 732.89369000 "12/20/20, 22:59:59" 473004.23363470 334 626.42670000 404305.78226880 0
"12/20/20, 23:00:00" 644.15000000 648.13000000 643.76000000 644.34000000 234.41105000 "12/20/20, 23:59:59" 151239.53235470 139 178.58921000 115224.23345130 0
"12/21/20, 00:00:00" 644.29000000 645.25000000 641.11000000 641.86000000 195.75205000 "12/21/20, 00:59:59" 126005.40540730 119 79.61378000 51220.06800250 0
"12/21/20, 01:00:00" 641.80000000 644.64000000 637.19000000 644.63000000 2374.53129000 "12/21/20, 01:59:59" 1522838.97023190 646 285.08555000 182578.12349650 0
"12/21/20, 02:00:00" 645.00000000 646.99000000 644.73000000 646.08000000 385.94336000 "12/21/20, 02:59:59" 249235.60437670 206 122.78723000 79284.14493070 0
"12/21/20, 03:00:00" 646.60000000 647.83000000 634.68000000 635.63000000 429.77735000 "12/21/20, 03:59:59" 275480.03590610 270 202.98873000 130208.61686570 0
"12/21/20, 04:00:00" 634.55000000 637.71000000 621.26000000 626.38000000 1873.39759000 "12/21/20, 04:59:59" 1175963.89087000 844 1007.33216000 633114.97035870 0
"12/21/20, 05:00:00" 625.92000000 628.63000000 603.25000000 606.26000000 3873.02459000 "12/21/20, 05:59:59" 2370186.27754820 1636 1359.97532000 833136.82568400 0
"12/21/20, 06:00:00" 606.26000000 613.83000000 605.13000000 606.42000000 1306.37100000 "12/21/20, 06:59:59" 796162.95825220 733 908.63559000 553654.33122990 0
"12/21/20, 07:00:00" 606.00000000 607.63000000 596.15000000 602.60000000 1915.40396000 "12/21/20, 07:59:59" 1154488.94003210 945 1117.44051000 673678.21918100 0
"12/21/20, 08:00:00" 602.60000000 608.76000000 601.87000000 608.45000000 442.68844000 "12/21/20, 08:59:59" 268766.74367910 250 133.24874000 80832.99948260 0
"12/21/20, 09:00:00" 608.45000000 608.45000000 608.45000000 608.45000000 0.00000000 "12/21/20, 08:47:22" 0.00000000 0 0.00000000 0.00000000 0
"12/21/20, 13:00:00" 609.15000000 612.18000000 602.46000000 609.13000000 960.84464000 "12/21/20, 13:59:59" 583057.73945990 559 523.65327000 317807.79252440 0
"12/21/20, 14:00:00" 609.27000000 613.65000000 608.73000000 611.25000000 218.04620000 "12/21/20, 14:59:59" 133223.12974370 171 124.24267000 75915.36671430 0
"12/21/20, 15:00:00" 612.09000000 613.80000000 608.75000000 610.00000000 270.47539000 "12/21/20, 15:59:59" 165168.59482220 188 94.04956000 57399.18491990 0
"12/21/20, 16:00:00" 610.68000000 618.68000000 608.67000000 618.68000000 490.41349000 "12/21/20, 16:59:59" 301314.88619630 410 124.14304000 76299.54255510 0
"12/21/20, 17:00:00" 617.93000000 618.43000000 615.77000000 617.34000000 94.28478000 "12/21/20, 17:59:59" 58172.43508910 114 37.01696000 22837.82566580 0
"12/21/20, 18:00:00" 618.26000000 618.79000000 607.60000000 607.98000000 318.63359000 "12/21/20, 18:59:59" 195324.97248510 211 100.93827000 61798.03414080 0
"12/21/20, 19:00:00" 609.49000000 613.92000000 604.45000000 606.00000000 366.81860000 "12/21/20, 19:59:59" 223396.04117440 196 153.45488000 93818.15075050 0
"12/21/20, 20:00:00" 605.51000000 608.23000000 602.44000000 605.32000000 605.75576000 "12/21/20, 20:59:59" 367172.76233940 252 130.79984000 79373.06430620 0
"12/21/20, 21:00:00" 605.32000000 613.30000000 604.86000000 612.85000000 226.85460000 "12/21/20, 21:59:59" 138299.26634940 137 140.63878000 85812.76892430 0
"12/21/20, 22:00:00" 612.37000000 612.48000000 609.48000000 611.14000000 200.99295000 "12/21/20, 22:59:59" 122839.99652690 120 125.82264000 76864.78603850 0
"12/21/20, 23:00:00" 610.67000000 615.45000000 610.67000000 612.32000000 388.48906000 "12/21/20, 23:59:59" 238322.18755850 162 308.06530000 188984.72163770 0
