"09/05/21, 18:00:00" 3954.49000000 3958.41000000 3932.45000000 3949.22000000 158.40640000 "09/05/21, 18:59:59" 625126.76905300 353 79.00400000 311886.09733700 0
"09/05/21, 19:00:00" 3951.81000000 3967.15000000 3942.49000000 3953.53000000 142.95510000 "09/05/21, 19:59:59" 565629.04357700 364 78.44900000 310323.02622400 0
"09/05/21, 20:00:00" 3951.48000000 3964.18000000 3928.17000000 3933.90000000 217.43180000 "09/05/21, 20:59:59" 858053.33411100 442 79.61530000 314093.72046400 0
"09/05/21, 21:00:00" 3932.41000000 3935.88000000 3915.14000000 3928.94000000 187.11140000 "09/05/21, 21:59:59" 734481.40145500 467 108.71620000 426706.47888700 0
"09/05/21, 22:00:00" 3928.50000000 3930.04000000 3917.19000000 3920.87000000 53.44160000 "09/05/21, 22:59:59" 209663.01604200 201 20.00980000 78508.38171900 0
"09/05/21, 23:00:00" 3917.77000000 3936.28000000 3901.41000000 3906.15000000 524.25540000 "09/05/21, 23:59:59" 2053517.03373100 812 268.41650000 1051009.88470400 0
"09/06/21, 00:00:00" 3907.00000000 3927.83000000 3900.83000000 3924.83000000 1044.62570000 "09/06/21, 00:59:59" 4090162.91782200 1239 289.50320000 1133607.58611700 0
"09/06/21, 01:00:00" 3922.67000000 3933.70000000 3911.56000000 3932.46000000 146.31880000 "09/06/21, 01:59:59" 574261.16556100 823 65.63960000 257809.45452500 0
"09/06/21, 02:00:00" 3931.48000000 3945.00000000 3929.58000000 3934.34000000 279.12970000 "09/06/21, 02:59:59" 1099800.80006400 513 92.44910000 364305.88487500 0
"09/06/21, 03:00:00" 3936.46000000 3955.71000000 3930.00000000 3946.68000000 239.94900000 "09/06/21, 03:59:59" 945467.08358700 519 97.48680000 384164.54187800 0
"09/06/21, 04:00:00" 3947.53000000 3972.94000000 3942.68000000 3961.53000000 541.19350000 "09/06/21, 04:59:59" 2141713.12803200 1547 222.01170000 878277.62410900 0
"09/06/21, 05:00:00" 3961.53000000 3966.75000000 3945.46000000 3958.95000000 113.43260000 "09/06/21, 05:59:59" 448766.83051800 374 51.12360000 202284.69318900 0
"09/06/21, 06:00:00" 3958.65000000 3958.65000000 3941.97000000 3949.74000000 481.73760000 "09/06/21, 06:59:59" 1902227.11667000 890 125.32840000 495074.36766200 0
"09/06/21, 07:00:00" 3949.76000000 3956.55000000 3901.21000000 3907.00000000 712.50570000 "09/06/21, 07:59:59" 2795517.64152000 1832 353.47210000 1387000.88512800 0
"09/06/21, 08:00:00" 3903.53000000 3917.82000000 3867.56000000 3905.28000000 860.81110000 "09/06/21, 08:59:59" 3350629.37759700 1493 281.86750000 1095712.64887000 0
"09/06/21, 09:00:00" 3905.28000000 3920.69000000 3890.77000000 3917.49000000 219.31250000 "09/06/21, 09:59:59" 856277.17861100 435 114.17740000 445996.37857700 0
"09/06/21, 10:00:00" 3917.49000000 3943.39000000 3911.95000000 3938.96000000 355.30920000 "09/06/21, 10:59:59" 1397304.51080000 732 163.41000000 642545.00072300 0
"09/06/21, 11:00:00" 3940.67000000 3946.90000000 3924.52000000 3926.03000000 235.64380000 "09/06/21, 11:59:59" 927738.82718900 648 93.70560000 368932.73381500 0
"09/06/21, 12:00:00" 3927.65000000 3943.58000000 3915.00000000 3925.27000000 157.03080000 "09/06/21, 12:59:59" 616764.45311400 461 81.86330000 321488.93639000 0
"09/06/21, 13:00:00" 3927.61000000 3942.02000000 3927.33000000 3934.46000000 111.09920000 "09/06/21, 13:59:59" 437188.13111400 309 45.07150000 177423.82951200 0
"09/06/21, 14:00:00" 3934.69000000 3950.99000000 3925.70000000 3948.67000000 559.95670000 "09/06/21, 14:59:59" 2206577.99378400 726 83.92620000 330757.04311500 0
"09/06/21, 15:00:00" 3950.24000000 3960.00000000 3939.03000000 3939.03000000 294.69740000 "09/06/21, 15:59:59" 1164495.22994300 637 90.56640000 357916.90438600 0
"09/06/21, 16:00:00" 3939.00000000 3953.00000000 3928.48000000 3952.47000000 320.77870000 "09/06/21, 16:59:59" 1263934.42247700 445 97.54880000 384478.61742200 0
"09/06/21, 17:00:00" 3953.82000000 3965.51000000 3939.77000000 3955.23000000 303.18770000 "09/06/21, 17:59:59" 1199139.02419400 466 158.75450000 628231.28428200 0
"09/06/21, 18:00:00" 3955.23000000 3970.00000000 3935.29000000 3939.15000000 351.50290000 "09/06/21, 18:59:59" 1388710.19387000 544 147.15020000 581757.44440500 0
"09/06/21, 19:00:00" 3940.76000000 3946.70000000 3920.39000000 3928.72000000 259.83430000 "09/06/21, 19:59:59" 1020913.96612500 395 74.45910000 292623.55477000 0
"09/06/21, 20:00:00" 3928.65000000 3932.90000000 3890.00000000 3900.63000000 455.98340000 "09/06/21, 20:59:59" 1781034.17840600 735 239.01640000 933249.05311200 0
"09/06/21, 21:00:00" 3899.88000000 3920.73000000 3891.90000000 3920.73000000 200.72770000 "09/06/21, 21:59:59" 784072.76932200 341 64.06710000 250168.67188100 0
"09/06/21, 22:00:00" 3920.37000000 3947.60000000 3920.37000000 3934.88000000 322.13150000 "09/06/21, 22:59:59" 1267920.16814500 615 123.19960000 484863.57909900 0
"09/06/21, 23:00:00" 3938.40000000 3938.40000000 3909.89000000 3912.42000000 160.37800000 "09/06/21, 23:59:59" 629356.51698700 431 88.24360000 346203.71086100 0
"09/07/21, 00:00:00" 3917.32000000 3937.65000000 3905.10000000 3919.39000000 237.61550000 "09/07/21, 00:59:59" 932678.70832100 427 134.18990000 526711.03251300 0
"09/07/21, 01:00:00" 3917.74000000 3925.54000000 3907.94000000 3922.67000000 373.45040000 "09/07/21, 01:59:59" 1463176.80425300 660 218.55310000 856324.74269100 0
"09/07/21, 02:00:00" 3924.36000000 3932.23000000 3900.49000000 3900.49000000 146.68490000 "09/07/21, 02:59:59" 574105.67831700 377 66.11190000 258846.51554500 0
"09/07/21, 03:00:00" 3900.36000000 3907.21000000 3879.74000000 3886.72000000 625.70060000 "09/07/21, 03:59:59" 2433701.61064500 864 342.69670000 1332263.39321500 0
"09/07/21, 04:00:00" 3884.21000000 3884.57000000 3713.17000000 3757.88000000 3531.37580000 "09/07/21, 04:59:59" 13391581.97011100 6653 1935.24170000 7336818.96877200 0
"09/07/21, 05:00:00" 3755.00000000 3785.70000000 3670.82000000 3711.86000000 1836.19630000 "09/07/21, 05:59:59" 6851755.25209800 2344 882.02820000 3290054.59569800 0
"09/07/21, 06:00:00" 3711.63000000 3777.32000000 3711.63000000 3762.97000000 1207.42560000 "09/07/21, 06:59:59" 4526053.07080700 2203 674.41070000 2527250.62317400 0
"09/07/21, 07:00:00" 3763.08000000 3768.03000000 3742.78000000 3749.30000000 1343.32430000 "09/07/21, 07:59:59" 5047345.44248000 1436 613.15180000 2303700.63967700 0
"09/07/21, 08:00:00" 3749.08000000 3763.97000000 3711.18000000 3753.41000000 990.11170000 "09/07/21, 08:59:59" 3701082.56612000 1194 457.68450000 1709135.15200700 0
"09/07/21, 09:00:00" 3753.56000000 3773.34000000 3726.63000000 3728.02000000 446.16930000 "09/07/21, 09:59:59" 1674877.30952300 673 176.86320000 663573.58430200 0
"09/07/21, 10:00:00" 3731.21000000 3768.70000000 3401.10000000 3413.69000000 4124.30530000 "09/07/21, 10:59:59" 14898550.51476600 5921 2110.03720000 7626627.99092000 0
"09/07/21, 11:00:00" 3401.12000000 3503.87000000 2998.75000000 3464.26000000 9742.93363000 "09/07/21, 11:59:59" 32573339.60675460 11776 4568.77686000 15285478.16743000 0
